,Unnamed: 0,Car,Location,Year,Kilometers_Driven,Owner_Type,Fuel_Type,Power,Price
2129,2280,57,8,14,25562,2,2,67.04,3.5
2130,2281,43,6,14,30292,2,2,81.83,6.3
2131,2282,17,1,12,84056,2,2,123.24,6.75
2132,2283,58,6,15,62691,2,1,88.5,7.5
2133,2284,0,10,11,87000,2,1,174.33,15.5
2134,2285,24,4,13,52513,2,2,86.7,4.65
2135,2286,17,7,14,43983,2,2,110.4,7.58
2136,2287,55,5,11,90121,2,2,67.1,2.2
2137,2288,1,1,9,50000,0,1,241.38,21.0
2138,2290,65,7,14,62192,2,1,74.0,5.22
2139,2292,58,7,16,38394,2,2,103.25,9.18
2140,2293,93,3,11,37287,2,2,35.0,1.74
2141,2294,27,4,9,60000,2,2,118.0,4.45
2142,2295,21,3,15,39419,2,2,86.8,4.95
2143,2296,43,4,12,55000,2,1,88.73,5.64
2144,2297,17,9,14,7000,2,2,110.4,6.9
2145,2298,0,5,9,85000,2,1,147.51,13.95
2146,2301,49,6,8,105000,1,1,120.0,5.21
2147,2302,32,3,15,36458,2,2,121.3,12.34
2148,2303,27,2,4,109000,2,2,100.0,1.5
2149,2304,8,4,13,49000,2,1,184.0,22.99
2150,2306,46,5,8,45000,2,1,241.4,40.0
2151,2307,55,2,6,68000,0,2,46.3,1.2
2152,2308,42,9,9,54000,2,2,80.0,2.9
2153,2309,34,4,14,28000,2,2,149.92,13.9
2154,2310,58,4,14,38500,1,1,88.5,7.85
2155,2311,10,3,14,17738,2,1,258.0,54.45
2156,2313,104,9,9,47000,2,1,108.5,3.25
2157,2314,27,9,13,28005,2,2,117.3,7.1
2158,2315,65,8,15,13000,2,2,81.8,4.65
2159,2316,102,8,10,67000,2,1,138.1,5.0
2160,2317,43,4,13,50000,2,2,81.83,4.95
2161,2318,51,1,12,55000,2,1,140.0,9.8
2162,2319,71,3,17,9312,2,1,258.0,78.8
2163,2320,57,8,13,30458,2,2,67.04,2.99
2164,2321,104,9,12,46000,2,2,103.2,4.45
2165,2322,93,10,9,50000,1,2,37.48,0.75
2166,2323,41,4,14,36676,2,0,81.86,5.0
2167,2324,17,2,12,72563,1,1,98.59,5.0
2168,2325,65,10,13,67000,2,2,77.89052147239263,4.7
2169,2326,34,3,13,58239,2,2,149.92,9.69
2170,2329,103,6,13,63000,2,1,88.8,5.11
2171,2330,85,9,10,27014,2,2,75.0,2.19
2172,2331,104,2,10,90906,2,1,103.6,4.25
2173,2332,50,5,11,61202,2,1,184.0,14.5
2174,2333,82,9,12,51000,2,1,83.14,5.65
2175,2334,99,0,14,88008,1,1,174.5,22.5
2176,2335,65,9,5,55000,1,2,77.89052147239263,1.75
2177,2336,97,6,2,160000,1,2,125.0,1.5
2178,2337,42,7,10,42591,2,2,78.9,3.2
2179,2338,43,1,10,67000,2,1,90.0,4.5
2180,2339,24,10,12,48000,1,1,98.6,4.5
2181,2340,40,6,12,97000,2,1,126.32,8.0
2182,2341,73,9,16,10000,2,1,136.0,28.9
2183,2342,103,3,13,56900,2,1,88.8,4.1
2184,2343,39,5,4,74483,2,2,62.3,2.3
2185,2344,56,7,15,36152,2,2,83.1,7.22
2186,2345,65,5,12,85512,2,1,74.0,5.8
2187,2346,52,2,11,234000,1,1,95.0,3.5
2188,2347,18,1,11,36000,1,1,89.84,6.35
2189,2348,51,4,13,36096,2,1,140.0,8.85
2190,2349,12,5,8,111111,1,2,79.4,2.0
2191,2350,40,1,10,73000,2,2,121.3,5.5
2192,2351,37,8,12,44300,1,2,82.0,2.3
2193,2352,83,1,12,74500,2,1,108.45,7.95
2194,2353,41,3,14,21495,2,2,81.86,6.16
2195,2354,42,4,10,59000,2,2,78.9,2.85
2196,2355,73,4,14,23000,2,2,183.0,25.0
2197,2356,76,3,6,50135,2,1,170.0,10.36
2198,2357,70,4,14,25000,2,2,183.0,26.0
2199,2358,40,8,11,47000,2,1,126.32,4.35
2200,2359,52,2,14,150000,2,1,93.7,4.5
2201,2360,65,4,13,53503,2,1,74.0,5.0
2202,2361,42,0,12,47003,2,2,78.9,3.67
2203,2363,37,3,16,20492,2,2,82.0,6.34
2204,2364,78,2,10,17000,1,2,189.08,22.0
2205,2365,97,4,4,79000,1,2,125.0,1.67
2206,2366,97,8,12,27000,2,2,138.03,7.95
2207,2368,51,2,9,143354,1,1,140.0,6.0
2208,2370,78,9,11,21000,2,2,189.08,21.5
2209,2371,67,10,12,29202,2,0,67.04,3.9
2210,2372,63,6,7,73000,1,1,73.9,2.35
2211,2373,103,4,10,74000,1,1,73.9,2.65
2212,2374,42,7,9,65423,2,2,78.9,3.16
2213,2375,54,6,7,65000,1,2,66.1,2.05
2214,2376,67,5,11,83875,1,0,58.16,2.95
2215,2377,67,5,12,55277,2,2,67.04,3.9
2216,2378,30,3,15,50808,1,1,98.6,6.68
2217,2379,33,6,15,52000,1,2,55.2,3.5
2218,2380,88,9,15,32000,2,2,103.52,8.11
2219,2381,58,4,15,25000,2,1,88.5,8.3
2220,2382,75,3,14,23218,2,1,203.2,45.61
2221,2383,86,10,8,84000,2,1,138.1,4.45
2222,2384,66,4,15,40000,2,1,88.5,7.85
2223,2386,37,8,12,25135,2,1,70.0,3.75
2224,2387,61,4,15,65000,2,1,88.5,7.65
2225,2388,43,0,11,40000,2,2,80.0,4.9
2226,2389,51,3,16,24500,2,1,140.0,16.52
2227,2390,89,7,14,56674,2,2,157.75,14.05
2228,2391,58,7,14,51950,2,2,91.1,6.75
2229,2392,32,8,14,51000,2,1,126.2,9.2
2230,2393,98,2,10,150000,0,1,76.90978723404255,3.0
2231,2394,27,2,6,114750,1,2,118.0,2.75
2232,2395,19,5,14,107890,2,1,157.7,20.5
2233,2396,43,10,10,64000,2,1,90.0,4.25
2234,2397,17,8,14,21460,2,2,121.36,6.0
2235,2398,43,3,13,29634,1,2,80.0,6.0
2236,2399,65,0,6,52000,2,2,88.2,2.41
2237,2400,29,5,13,33000,2,2,88.7,7.25
2238,2402,56,4,14,27000,2,2,83.1,6.5
2239,2403,73,7,15,72524,1,1,136.0,18.06
2240,2404,84,5,14,73000,2,2,53.3,3.2
2241,2405,21,3,15,21740,2,2,86.8,6.42
2242,2406,99,6,13,59000,2,1,168.5,23.0
2243,2407,27,2,11,83432,2,2,118.0,5.9
2244,2408,49,10,12,87200,2,1,75.0,7.75
2245,2409,5,5,10,88000,2,1,170.0,15.0
2246,2410,66,6,15,48324,2,1,88.5,9.0
2247,2411,76,4,9,51000,2,2,186.0,11.5
2248,2412,40,8,10,24000,1,2,121.3,6.2
2249,2413,37,7,15,20773,2,1,73.97,5.92
2250,2414,103,8,14,22000,2,1,88.0,6.29
2251,2415,24,7,12,66355,2,2,86.7,4.12
2252,2416,26,10,5,115800,0,2,152.0,3.8
2253,2417,39,0,12,41125,2,2,62.1,2.7
2254,2418,69,3,15,43812,2,1,107.3,20.28
2255,2419,24,4,12,69876,2,2,86.7,3.9
2256,2420,99,10,12,102000,1,1,168.5,16.5
2257,2421,40,10,9,68000,2,2,121.3,3.7
2258,2423,5,9,11,25000,2,1,190.0,17.99
2259,2424,43,6,11,51873,2,1,88.76,3.9
2260,2425,21,2,10,72500,2,1,68.0,3.12
2261,2426,67,10,5,83000,2,2,64.0,1.65
2262,2427,41,8,13,39871,2,2,81.86,3.5
2263,2428,52,2,13,82000,1,1,118.3,4.85
2264,2429,76,3,16,23152,2,1,167.62,39.22
2265,2430,42,8,5,71600,1,2,78.9,2.0
2266,2431,99,9,8,122000,1,1,171.0,10.45
2267,2432,96,2,14,29277,2,2,158.2,27.0
2268,2433,21,8,9,60000,2,1,68.0,2.25
2269,2434,41,8,12,42000,2,2,81.86,3.45
2270,2435,43,7,14,61823,2,2,81.83,6.14
2271,2437,91,2,13,75000,2,0,55.23,3.25
2272,2438,59,5,9,110000,2,1,73.75,4.0
2273,2439,27,8,8,38446,2,2,118.0,2.59
2274,2440,56,4,15,33000,2,1,74.0,6.96
2275,2441,98,8,9,42118,2,2,76.90978723404255,2.19
2276,2442,33,6,14,70000,2,2,55.2,3.0
2277,2443,103,4,10,68038,2,1,88.0,3.6
2278,2444,12,3,12,55012,1,1,57.6,3.7
2279,2445,6,0,11,55000,2,1,190.0,21.75
2280,2447,55,3,9,46808,1,2,67.1,3.19
2281,2448,41,3,13,65743,2,2,81.86,6.2
2282,2449,42,3,11,64466,2,2,68.05,3.96
2283,2450,90,8,7,75648,2,1,67.68135135135135,0.82
2284,2451,65,6,14,80000,2,1,74.0,4.5
2285,2452,41,9,15,69000,2,1,73.97,3.55
2286,2453,81,2,12,79200,2,1,84.8,5.5
2287,2454,32,9,14,29477,2,2,121.3,10.25
2288,2455,99,4,15,40000,2,1,174.5,30.0
2289,2456,63,10,12,25000,1,2,85.8,3.5
2290,2458,85,5,8,78000,2,2,75.0,3.25
2291,2459,17,9,15,30000,2,1,98.96,8.99
2292,2460,104,8,13,70623,2,2,103.6,3.99
2293,2461,82,9,13,54000,1,1,108.5,6.0
2294,2462,2,9,13,48000,2,1,174.33,18.25
2295,2463,100,4,10,62000,2,1,100.0,7.75
2296,2464,95,4,15,47000,1,2,88.7,4.5
2297,2465,99,1,12,171000,2,1,171.0,16.75
2298,2466,9,10,10,108000,2,1,184.0,17.5
2299,2467,64,2,14,41000,2,1,118.0,7.7
2300,2468,27,10,10,66000,1,2,118.0,4.45
2301,2469,65,6,13,144000,2,1,74.0,5.25
2302,2470,5,7,15,23806,2,1,190.0,33.66
2303,2471,80,2,11,89000,1,2,76.0,2.8
2304,2472,56,3,16,38852,2,2,83.1,8.47
2305,2473,58,3,16,68737,2,1,88.5,9.32
2306,2474,70,3,15,23106,2,1,136.0,27.43
2307,2475,30,4,13,31250,2,1,98.6,6.5
2308,2476,100,4,12,77795,2,1,100.6,9.5
2309,2477,44,7,13,47759,2,1,270.9,31.8
2310,2478,98,2,11,67620,1,2,88.8,4.2
2311,2479,12,7,11,44378,2,1,57.6,3.85
2312,2480,23,4,10,64709,1,2,177.6,6.0
2313,2481,55,5,5,76161,2,2,46.3,1.65
2314,2482,87,1,11,58410,2,1,141.0,14.5
2315,2483,100,4,9,72000,2,1,102.0,7.1
2316,2484,0,2,14,11000,2,1,174.33,28.0
2317,2485,66,7,15,45362,2,1,88.5,9.38
2318,2486,37,7,14,59767,2,2,82.0,4.78
2319,2487,97,2,1,70000,1,2,125.0,1.7
2320,2489,43,10,8,72000,1,2,80.0,2.75
2321,2490,40,9,12,11000,2,2,121.3,5.95
2322,2491,62,9,9,39000,2,2,35.0,1.5
2323,2492,55,7,17,19855,2,2,47.3,3.8
2324,2493,76,1,15,20149,2,1,167.62,38.5
2325,2494,42,6,9,70000,2,2,68.05,2.15
2326,2495,89,9,8,62004,1,2,177.46,3.75
2327,2496,104,9,14,25500,2,1,108.5,8.95
2328,2497,65,5,11,68800,2,1,77.89052147239263,5.0
2329,2498,28,10,8,61700,2,2,130.2,2.95
2330,2499,5,3,8,59660,2,2,154.0,10.49
2331,2500,39,5,5,69775,1,2,62.1,1.85
2332,2501,65,5,14,51787,2,1,77.89052147239263,6.45
2333,2502,23,6,7,88000,2,2,142.0,5.25
2334,2503,61,8,12,47052,2,1,88.76,5.99
2335,2504,20,7,13,69749,2,1,67.0,3.82
2336,2505,4,5,10,79000,2,1,241.4,39.0
2337,2506,0,3,14,39644,2,1,174.33,25.75
2338,2507,90,5,10,137800,2,1,74.0,2.2
2339,2508,40,2,6,120000,1,1,110.0,2.0
2340,2509,71,9,16,11000,2,1,194.0,56.5
2341,2510,5,9,12,18600,1,1,190.0,21.0
2342,2511,37,0,12,116905,2,1,70.0,4.0
2343,2512,42,3,9,32824,2,2,78.9,3.83
2344,2513,65,7,14,19148,2,2,85.0,5.89
2345,2514,39,8,8,35008,2,2,62.1,1.36
2346,2516,64,9,12,53000,2,0,85.7,3.26
2347,2517,40,1,14,36000,2,2,105.5,8.0
2348,2518,65,0,10,56121,2,1,74.0,4.25
2349,2519,65,10,16,30000,2,1,74.0,6.0
2350,2520,87,7,14,31021,2,1,141.0,16.61
2351,2521,83,3,11,52600,2,1,108.45,7.26
2352,2522,49,1,3,60000,2,1,120.0,4.0
2353,2523,6,0,14,44001,2,1,190.0,34.51
2354,2524,67,2,1,101000,0,2,64.0,0.95
2355,2525,67,5,5,84169,2,2,64.0,2.2
2356,2526,43,9,15,14001,2,2,81.83,5.75
2357,2527,39,10,3,100000,0,0,62.3,1.2
2358,2528,46,4,14,59000,2,1,255.0,36.75
2359,2529,76,5,7,29000,1,2,178.0,10.0
2360,2530,6,7,12,64158,2,1,209.24571428571429,17.89
2361,2531,81,9,10,38800,2,1,84.8,4.05
2362,2532,4,5,9,98000,2,1,241.4,22.0
2363,2533,70,3,15,20969,2,1,136.0,27.87
2364,2534,66,8,16,2900,2,1,88.5,8.75
2365,2535,65,5,14,69000,2,1,73.9,4.79
2366,2536,88,3,16,5833,2,1,108.4,11.92
2367,2537,4,3,14,28733,1,1,241.4,53.11
2368,2538,67,6,4,145000,2,2,67.1,1.15
2369,2539,27,10,12,71000,2,1,98.6,7.45
2370,2540,33,6,15,12000,2,2,55.2,3.5
2371,2541,71,7,16,21603,2,1,265.0,70.15
2372,2542,39,1,9,65000,1,2,62.3,3.15
2373,2543,5,5,11,58000,2,1,170.0,19.5
2374,2544,5,10,10,39000,1,2,154.0,15.0
2375,2546,63,5,10,68000,2,2,85.8,4.4
2376,2548,12,8,8,30000,2,2,79.4,1.6
2377,2549,65,10,12,68218,2,2,85.8,4.9
2378,2550,61,4,12,52000,2,1,88.8,5.95
2379,2551,83,3,13,63591,2,1,83.8,5.35
2380,2552,24,5,12,57937,2,2,86.7,5.4
2381,2553,0,3,13,21979,2,1,174.33,23.45
2382,2554,87,5,0,99000,1,1,66.0,1.9
2383,2555,24,10,14,62000,2,1,98.6,6.1
2384,2556,100,9,4,127001,2,1,102.0,4.95
2385,2557,33,5,11,84600,1,2,55.2,2.5
2386,2559,65,2,10,78000,2,1,74.0,4.4
2387,2560,79,5,6,85000,2,1,118.6,7.99
2388,2562,99,4,12,79000,2,1,168.5,18.5
2389,2563,45,3,16,48188,2,1,170.0,21.69
2390,2564,65,3,12,67557,2,1,74.0,5.17
2391,2565,40,4,9,103814,1,1,126.32,4.5
2392,2566,49,8,12,45128,2,1,120.0,6.75
2393,2567,42,7,11,56075,2,2,68.05,3.12
2394,2568,100,5,9,166000,2,1,100.6,8.25
2395,2569,100,3,15,65367,2,1,171.5,20.14
2396,2570,100,5,11,114708,2,1,100.0,12.6
2397,2571,65,7,13,35082,2,1,74.0,6.61
2398,2572,32,7,14,38593,2,1,126.2,13.23
2399,2573,100,9,6,70700,2,1,100.0,4.75
2400,2574,104,9,9,83000,1,1,103.6,2.9
2401,2576,50,7,12,91586,1,1,184.0,9.47
2402,2577,42,9,6,38235,2,2,78.9,1.95
2403,2578,42,8,9,37000,2,2,78.9,2.2
2404,2579,39,9,4,50888,2,2,62.3,1.15
2405,2580,24,1,11,44000,1,2,86.7,4.35
2406,2581,57,10,14,54000,2,2,67.04,4.5
2407,2582,37,2,11,90000,2,2,82.0,3.55
2408,2583,65,8,13,35000,2,1,73.9,4.75
2409,2584,42,3,10,47324,1,2,78.9,4.52
2410,2585,8,9,10,65148,2,1,177.0,12.75
2411,2586,0,3,12,57773,1,1,174.33,20.04
2412,2587,82,1,12,87000,2,1,83.8,6.5
2413,2589,67,9,14,8000,2,2,67.0,4.15
2414,2590,28,5,5,77000,2,2,130.0,2.5
2415,2591,43,10,14,20600,2,2,81.83,5.4
2416,2592,55,9,14,13198,2,2,67.1,3.15
2417,2593,4,1,13,21000,1,1,241.4,52.5
2418,2594,43,4,14,38000,2,2,81.83,5.95
2419,2595,94,3,17,15379,2,2,83.83,6.97
2420,2596,42,5,9,60000,2,2,78.9,3.2
2421,2597,39,10,5,70000,2,2,62.3,1.12
2422,2598,83,1,11,75371,2,1,83.8,6.69
2423,2600,43,8,7,30675,2,2,80.0,2.25
2424,2601,65,8,11,22000,2,1,74.0,4.5
2425,2602,33,10,13,55000,2,2,55.0,2.61
2426,2603,76,6,8,74213,2,1,170.0,11.5
2427,2604,78,9,14,15000,2,2,189.08,35.0
2428,2605,93,6,8,57000,2,2,35.0,0.5
2429,2606,58,8,13,62144,1,1,88.5,5.75
2430,2607,40,10,15,50000,2,1,126.2,11.5
2431,2608,33,6,13,38000,2,2,55.2,2.75
2432,2609,6,2,14,30000,1,1,190.0,31.5
2433,2610,25,7,14,38735,2,2,86.8,4.92
2434,2611,63,10,10,23598,2,1,73.94,3.52
2435,2612,5,2,12,70000,2,1,184.0,17.55
2436,2613,65,10,14,39000,2,1,74.0,5.8
2437,2614,65,5,11,84175,2,1,74.0,6.95
2438,2616,13,9,11,59302,2,1,163.7,5.25
2439,2617,65,0,10,55002,2,2,85.8,4.25
2440,2618,91,6,6,128813,2,1,69.0,1.5
2441,2619,37,6,14,46522,2,1,70.0,4.5
2442,2620,90,10,12,180000,2,1,74.0,2.5
2443,2621,20,2,4,89326,0,1,68.0,1.55
2444,2622,83,10,14,54000,2,1,83.8,6.5
2445,2623,6,10,10,95000,1,1,209.24571428571429,18.0
2446,2624,37,7,13,66337,2,1,70.0,4.96
2447,2625,25,1,10,60000,2,2,86.8,3.25
2448,2626,0,8,8,38001,2,2,163.2,8.5
2449,2627,55,1,12,73000,1,2,47.3,2.75
2450,2628,40,1,9,61000,1,2,103.2,3.4
2451,2629,61,5,11,120000,2,1,88.8,7.0
2452,2630,14,7,10,71787,2,2,102.5,3.21
2453,2631,32,3,14,11554,2,1,126.2,14.25
2454,2632,104,5,12,90000,2,1,103.2,6.5
2455,2633,27,8,12,48104,2,2,117.3,5.49
2456,2634,36,10,3,91000,0,2,83.0,0.8
2457,2635,39,7,5,58815,2,2,62.3,1.99
2458,2636,37,3,13,33931,1,2,82.0,5.91
2459,2637,37,3,17,13916,2,2,81.86,6.44
2460,2638,67,10,10,90400,2,0,58.2,2.9
2461,2639,37,6,13,14000,2,2,82.0,4.6
2462,2640,65,10,5,121000,1,1,77.89052147239263,2.35
2463,2641,43,3,14,17560,2,2,81.83,7.21
2464,2642,83,10,14,60000,2,1,83.8,8.0
2465,2643,65,5,7,88096,1,1,73.9,3.5
2466,2644,100,10,6,178280,2,1,102.0,5.9
2467,2645,93,3,13,19963,1,2,37.5,1.74
2468,2646,21,9,17,1000,2,2,86.8,6.8
2469,2647,43,6,15,8000,2,2,81.83,7.5
2470,2649,24,5,13,29000,2,1,98.6,5.99
2471,2650,32,9,15,27000,2,1,126.2,12.9
2472,2651,56,4,16,22900,2,2,83.1,7.0
2473,2652,3,5,12,50000,2,1,174.3,35.0
2474,2653,24,6,13,60207,2,1,98.6,5.5
2475,2654,10,3,8,101119,2,1,235.0,18.46
2476,2655,21,6,8,42000,2,2,70.0,2.4
2477,2656,67,10,0,93000,0,2,67.1,1.0
2478,2657,42,0,10,60000,1,2,68.05,2.65
2479,2658,88,7,13,66122,2,1,103.52,5.96
2480,2660,70,7,15,24733,2,2,183.0,27.15
2481,2661,1,0,6,41000,1,2,201.0,10.5
2482,2662,58,2,13,30000,2,2,91.1,6.7
2483,2663,18,8,11,36000,2,1,89.84,4.9
2484,2664,47,5,15,40279,2,1,70.0,8.0
2485,2665,55,7,16,46805,2,2,67.1,3.63
2486,2666,65,9,13,60000,2,2,85.8,4.8
2487,2667,95,9,15,100000,2,2,88.7,4.25
2488,2668,65,8,12,32986,2,2,77.89052147239263,4.24
2489,2669,19,3,16,51530,2,1,197.2,30.27
2490,2670,76,6,11,81456,2,1,170.0,14.25
2491,2671,42,0,10,37229,2,2,78.9,3.41
2492,2672,27,4,7,73200,2,2,118.0,2.78
2493,2673,87,0,13,71826,2,1,141.0,15.5
2494,2674,90,2,15,129000,2,1,69.0,3.0
2495,2675,67,10,10,82000,2,2,67.1,2.3
2496,2676,32,7,15,40459,2,1,126.2,13.28
2497,2677,54,5,7,61964,2,2,66.1,2.25
2498,2678,67,7,9,15466,2,2,67.04,3.36
2499,2679,30,8,12,23000,2,2,117.3,4.25
2500,2680,42,3,10,43766,2,2,78.9,4.3
2501,2681,89,5,8,54000,2,2,262.6,6.0
2502,2682,43,3,16,18521,2,1,88.73,9.18
2503,2683,57,5,15,26400,2,2,67.04,4.99
2504,2684,86,10,9,31900,2,2,157.8,3.75
2505,2685,21,2,8,39000,2,1,68.0,2.5
2506,2686,29,5,14,45671,2,1,98.6,7.2
2507,2687,71,0,14,39500,2,1,204.0,29.5
2508,2688,73,2,13,54000,2,1,136.0,17.55
2509,2691,40,8,12,48000,2,1,126.32,5.1
2510,2692,5,8,9,70000,2,1,190.0,10.3
2511,2693,40,4,12,62000,2,1,126.32,5.7
2512,2694,67,7,12,41994,2,2,67.04,3.41
2513,2695,21,5,8,108882,1,1,68.0,2.4
2514,2696,48,3,15,24806,2,2,82.0,5.6
2515,2697,91,10,4,160000,2,1,70.0,1.0
2516,2699,2,1,13,51000,2,1,181.0,27.5
2517,2700,67,6,13,64876,2,2,81.8,3.5
2518,2701,57,7,14,70536,2,0,58.33,4.58
2519,2702,66,3,15,25299,2,1,88.5,10.34
2520,2703,49,9,4,89869,2,1,116.6,3.25
2521,2705,39,5,6,68282,2,2,62.1,2.25
2522,2707,66,7,16,51921,2,1,88.5,8.62
2523,2708,65,9,15,18414,2,1,74.0,7.25
2524,2709,24,7,14,40866,2,2,86.76,5.47
2525,2710,44,10,12,55001,2,1,187.7,31.0
2526,2711,78,7,15,20469,2,2,189.08,35.98
2527,2712,33,6,15,8500,2,2,55.2,3.42
2528,2713,1,0,6,45000,1,1,241.38,11.5
2529,2714,43,10,14,6000,2,2,81.86,7.25
2530,2715,65,2,16,11000,2,1,74.0,8.0
2531,2716,18,7,13,80064,2,1,89.84,7.33
2532,2717,67,8,14,29930,2,2,67.1,3.35
2533,2718,104,9,11,49105,2,1,103.2,4.4
2534,2719,98,8,10,55000,2,2,88.7,2.99
2535,2720,29,1,13,23000,2,2,88.7,5.6
2536,2722,101,7,16,31426,2,1,108.62,7.9
2537,2723,27,7,13,53442,2,2,116.3,7.0
2538,2724,25,5,12,28000,2,2,86.8,4.95
2539,2725,88,9,15,13412,2,2,103.52,9.19
2540,2726,40,5,9,70000,2,1,110.0,5.1
2541,2727,43,6,13,81310,2,1,88.76,5.9
2542,2728,56,7,17,13574,2,2,83.1,9.51
2543,2729,26,9,6,75000,1,2,158.8,3.9
2544,2730,65,3,12,58310,1,2,85.8,5.39
2545,2731,65,10,7,90000,1,1,73.9,3.0
2546,2732,65,6,10,83000,2,1,74.0,4.3
2547,2733,65,6,15,37282,2,2,83.14,6.75
2548,2734,37,6,15,23000,2,2,82.0,4.5
2549,2735,20,2,8,82000,2,1,68.0,2.75
2550,2736,40,2,14,31000,2,1,126.2,9.0
2551,2737,67,6,0,200000,2,2,66.30891891891892,0.7
2552,2738,21,4,12,45001,1,1,68.05,2.55
2553,2739,92,3,12,50446,2,1,88.8,3.54
2554,2740,28,0,7,89000,2,2,130.0,4.25
2555,2741,55,0,5,72000,1,2,46.3,1.2
2556,2742,6,0,11,90000,2,1,190.0,19.5
2557,2743,51,1,13,76000,1,1,140.0,12.0
2558,2744,63,5,10,78401,2,1,73.94,3.9
2559,2745,66,7,15,38426,2,1,88.5,9.13
2560,2746,60,10,9,45000,2,2,73.0,2.25
2561,2747,65,9,10,83000,2,2,85.8,3.25
2562,2748,32,3,15,50170,2,1,126.2,14.79
2563,2749,67,9,8,37822,2,2,67.04,2.35
2564,2750,57,8,13,33517,2,1,47.0,3.1
2565,2751,38,4,12,110000,2,1,194.3,12.9
2566,2752,33,8,15,60000,2,2,55.2,2.5
2567,2753,43,4,11,92408,2,2,82.85,3.65
2568,2754,40,1,12,45000,2,2,121.3,7.5
2569,2755,25,7,11,33793,2,2,86.8,3.74
2570,2756,65,7,15,26327,2,2,81.8,5.86
2571,2757,76,3,16,20604,2,1,167.62,39.62
2572,2758,65,3,16,61386,2,1,74.0,7.05
2573,2759,65,4,16,11500,2,1,74.0,7.5
2574,2760,12,2,10,58000,2,1,57.6,2.1
2575,2761,89,4,12,38000,2,2,157.75,11.6
2576,2762,76,1,10,49000,1,1,167.62,19.25
2577,2763,100,3,15,72202,2,1,147.8,17.92
2578,2764,42,8,14,7000,2,2,78.9,3.6
2579,2765,24,0,12,20000,1,1,98.6,4.5
2580,2766,43,5,15,14061,2,1,88.76,7.4
2581,2767,74,3,16,30706,2,1,254.79,59.29
2582,2768,49,8,9,51387,2,1,120.0,5.5
2583,2769,36,1,4,44000,1,2,83.0,1.75
2584,2770,56,9,14,12208,2,2,83.1,6.75
2585,2771,14,2,9,55000,2,1,123.7,3.95
2586,2772,40,9,9,61600,2,2,121.3,4.2
2587,2773,27,5,14,28414,2,2,118.0,8.4
2588,2774,103,9,15,27853,2,2,103.5,8.25
2589,2775,25,1,11,55116,2,2,86.8,3.31
2590,2776,65,0,15,26000,2,1,74.0,7.5
2591,2777,27,10,10,45496,2,2,118.0,4.75
2592,2778,50,10,11,76000,1,1,184.0,8.79
2593,2779,89,10,12,136000,2,2,157.75,9.5
2594,2780,39,10,7,100000,2,2,62.3,1.6
2595,2781,55,8,8,38127,2,2,46.3,1.55
2596,2782,43,6,12,82450,2,1,90.0,5.85
2597,2783,18,3,12,62497,2,2,110.0,7.52
2598,2784,80,5,9,86732,2,1,63.1,3.6
2599,2785,25,7,14,27969,2,2,86.8,4.73
2600,2786,50,4,11,66372,2,1,184.0,10.5
2601,2787,7,3,11,73525,2,1,258.0,34.54
2602,2788,37,7,16,20689,2,2,81.86,6.07
2603,2789,56,3,16,25093,2,2,83.1,7.76
2604,2790,52,3,14,49176,2,1,112.0,7.46
2605,2792,43,3,10,38214,1,2,80.0,4.05
2606,2793,79,7,11,48986,2,1,107.2,11.88
2607,2794,97,10,9,88000,2,2,138.1,6.45
2608,2795,10,10,13,69002,2,1,258.0,50.0
2609,2796,5,10,9,43706,2,2,215.0,9.0
2610,2797,32,3,14,58671,2,1,126.2,14.25
2611,2799,49,4,8,72000,2,1,120.0,4.4
2612,2800,84,9,14,24000,2,2,53.3,3.1
2613,2801,84,3,15,53285,2,2,67.0,4.28
2614,2802,65,10,15,12000,2,2,85.0,5.5
2615,2803,86,8,10,45000,2,1,105.0,6.99
2616,2804,55,3,16,26234,2,2,47.3,4.29
2617,2805,65,4,12,55000,2,2,85.8,4.2
2618,2806,43,10,10,90000,2,1,90.0,4.11
2619,2807,2,9,13,48000,2,1,174.33,18.75
2620,2808,74,9,15,19863,2,1,254.79,64.95
2621,2809,42,9,8,55000,1,2,68.05,1.59
2622,2810,67,8,14,4800,2,2,67.04,3.6
2623,2811,27,7,15,38607,1,2,117.3,7.87
2624,2812,37,9,16,3958,2,2,81.86,5.55
2625,2813,27,6,12,74000,1,1,98.6,6.4
2626,2814,65,9,7,54540,0,2,85.8,2.65
2627,2815,65,4,13,58400,2,2,85.8,5.5
2628,2816,51,7,11,73648,2,1,140.0,7.31
2629,2817,58,6,14,83000,2,1,88.5,7.1
2630,2818,40,7,14,16159,2,1,126.32,7.83
2631,2819,31,9,3,150000,2,1,82.0,0.85
2632,2820,25,9,12,22100,2,2,86.8,3.55
2633,2821,43,3,15,35043,2,2,81.86,8.19
2634,2822,5,10,16,24000,2,1,184.0,28.0
2635,2824,103,2,9,70000,1,2,103.5,3.29
2636,2825,65,10,13,13769,1,2,85.0,4.41
2637,2826,83,8,11,58000,2,1,108.45,4.99
2638,2827,9,5,7,58000,2,1,190.0,17.98
2639,2829,67,4,11,32378,2,2,67.04,2.8
2640,2831,51,3,13,36836,2,1,140.0,12.49
2641,2832,95,7,14,54199,2,1,88.8,5.0
2642,2833,9,7,15,36935,2,1,190.0,32.64
